item_id,location,ds,y,product_category
sku - 271,Jacquelineland,2020-04-01,400,Suspension and steering
sku - 189,New Gregoryhaven,2024-10-01,376,Interior components
sku - 681,Huangton,2020-06-01,295,Suspension and steering
sku - 653,Lake Leetown,2021-11-01,487,Interior components
sku - 701,East Gavin,2020-06-01,387,Powertrain Components
sku - 523,Novakbury,2024-06-01,205,Powertrain Components
sku - 952,Port Beth,2020-08-01,188,EV Batteries
sku - 317,Sweeneychester,2024-08-01,246,Electrical systems
sku - 835,Murphymouth,2022-06-01,428,Interior components
sku - 304,Lake James,2024-03-01,358,Suspension and steering
sku - 289,Nancychester,2020-09-01,350,Powertrain Components
sku - 822,Joshuaville,2020-05-01,371,Electrical systems
sku - 451,North Andrew,2024-03-01,493,Body and chassis
sku - 854,Jenniferport,2024-01-01,427,Body and chassis
sku - 668,Washingtonport,2022-01-01,465,Body and chassis
sku - 825,Caitlinview,2021-05-01,136,Body and chassis
sku - 620,Brianside,2020-01-01,165,Interior components
sku - 807,Ryanmouth,2024-02-01,176,EV Batteries
sku - 749,New David,2022-09-01,438,EV Batteries
sku - 732,West Jason,2021-04-01,263,Body and chassis
sku - 172,Carterview,2023-09-01,318,EV Batteries
sku - 839,Brandonville,2022-07-01,231,Suspension and steering
sku - 241,Abigailberg,2023-04-01,386,EV Batteries
sku - 447,West Pamela,2023-05-01,419,Interior components
sku - 789,Austinstad,2023-08-01,238,Interior components
sku - 393,South Janeview,2024-12-01,300,Suspension and steering
sku - 927,Cooperbury,2023-06-01,301,Powertrain Components
sku - 840,Port Todd,2022-04-01,187,Interior components
sku - 889,Port Richard,2023-03-01,203,Interior components
sku - 557,Amandaville,2023-01-01,424,Safety equipment
sku - 756,East Michaelbury,2021-12-01,463,Powertrain Components
sku - 541,North Daniellemouth,2023-01-01,121,EV Batteries
sku - 639,Port Julie,2022-01-01,374,Safety equipment
sku - 890,Edwardview,2020-10-01,313,Interior components
sku - 194,Rodneyberg,2021-09-01,329,Body and chassis
sku - 528,Millertown,2022-12-01,464,Suspension and steering
sku - 106,Toddfurt,2023-05-01,416,Powertrain Components
sku - 766,Ramirezberg,2022-06-01,472,Interior components
sku - 962,Port Heatherborough,2024-09-01,397,Body and chassis
sku - 215,Morrismouth,2020-05-01,368,Safety equipment
sku - 293,Shahtown,2023-06-01,100,Powertrain Components
sku - 585,North Sonyabury,2022-01-01,431,EV Batteries
sku - 980,Coxmouth,2021-08-01,492,Powertrain Components
sku - 560,Julieshire,2023-11-01,176,Interior components
sku - 635,Mcfarlandfurt,2022-02-01,349,Interior components
sku - 232,Nathanbury,2021-04-01,159,EV Batteries
sku - 410,Ericside,2022-06-01,393,Safety equipment
sku - 630,East Davidmouth,2023-09-01,231,EV Batteries
sku - 433,Port Brandon,2020-05-01,470,Powertrain Components
sku - 914,Jensenview,2022-02-01,177,Interior components
sku - 218,West Rebeccaberg,2020-07-01,246,Safety equipment
sku - 865,West Deborah,2021-10-01,106,Safety equipment
sku - 437,Lindaside,2021-04-01,120,Powertrain Components
sku - 401,Jamesberg,2021-09-01,271,EV Batteries
sku - 366,North Michellehaven,2021-09-01,139,Interior components
sku - 749,Toddtown,2024-04-01,398,Powertrain Components
sku - 267,Port Kristen,2024-08-01,210,Interior components
sku - 219,New Julie,2022-06-01,194,Powertrain Components
sku - 528,Nicoletown,2023-04-01,315,Electrical systems
sku - 314,South Brandi,2020-02-01,108,Electrical systems
sku - 149,Shellyborough,2021-01-01,292,Interior components
sku - 793,New Ashley,2022-01-01,377,Interior components
sku - 289,New Willieberg,2020-02-01,194,Safety equipment
sku - 739,New Amberland,2023-04-01,211,Body and chassis
sku - 975,Port Hannahland,2024-08-01,334,Suspension and steering
sku - 801,Robinsonchester,2021-07-01,248,Safety equipment
sku - 869,South Michael,2020-12-01,498,Safety equipment
sku - 306,East Robertside,2023-01-01,440,Interior components
sku - 335,South Kyle,2023-12-01,240,Interior components
sku - 239,Lake Tiffanymouth,2023-06-01,269,Interior components
sku - 959,East Anthonyburgh,2021-06-01,397,Body and chassis
sku - 913,West Sarah,2024-03-01,453,EV Batteries
sku - 290,Jonathanberg,2020-08-01,167,Suspension and steering
sku - 162,Andrewton,2024-07-01,208,Safety equipment
sku - 413,Gonzalezton,2022-07-01,464,Safety equipment
sku - 742,West Sheilatown,2020-05-01,459,Powertrain Components
sku - 247,Lake Michael,2021-07-01,421,Interior components
sku - 939,Lake Brittany,2023-03-01,116,Safety equipment
sku - 852,Lake Janiceberg,2023-01-01,354,Electrical systems
sku - 861,Mosleytown,2022-07-01,169,EV Batteries
sku - 474,North Joshua,2023-08-01,195,Interior components
sku - 342,Walkermouth,2022-12-01,166,Interior components
sku - 735,New Joseph,2023-04-01,409,Body and chassis
sku - 916,East Geraldtown,2024-08-01,334,Electrical systems
sku - 192,Jonesview,2020-07-01,292,Body and chassis
sku - 266,Martinezmouth,2024-11-01,319,Electrical systems
sku - 727,Angelborough,2022-01-01,417,Body and chassis
sku - 525,West Monicaberg,2020-12-01,456,Body and chassis
sku - 513,South Rachelmouth,2020-05-01,410,Powertrain Components
sku - 108,Lake Juliefurt,2025-01-01,174,EV Batteries
sku - 367,Meganport,2021-10-01,386,EV Batteries
sku - 402,Lake Lisafort,2021-08-01,163,Safety equipment
sku - 726,New Joelstad,2020-10-01,480,Body and chassis
sku - 527,Khanside,2024-05-01,278,Suspension and steering
sku - 901,Lake Jaystad,2021-04-01,432,Powertrain Components
sku - 282,North Nathanielton,2021-09-01,357,EV Batteries
sku - 586,Benjaminfort,2020-08-01,367,EV Batteries
sku - 919,North Scott,2023-02-01,233,Interior components
sku - 445,Lake Sarahmouth,2022-05-01,328,Electrical systems
sku - 654,Morrisborough,2022-09-01,262,EV Batteries
sku - 473,New Bradleystad,2020-11-01,408,Electrical systems
sku - 232,New Brenda,2024-04-01,112,Body and chassis
sku - 888,East Cindy,2021-11-01,351,Safety equipment
sku - 994,South Melissa,2023-01-01,204,Suspension and steering
sku - 663,South Connie,2022-10-01,153,EV Batteries
sku - 649,Marshallbury,2022-01-01,300,Interior components
sku - 457,New Dianaland,2023-10-01,213,Suspension and steering
sku - 745,Wileychester,2022-09-01,406,Interior components
sku - 746,South Ashley,2024-12-01,423,Safety equipment
sku - 906,West Danielchester,2024-12-01,205,Suspension and steering
sku - 628,Christopherville,2022-03-01,138,Powertrain Components
sku - 178,West Jacob,2022-04-01,478,Suspension and steering
sku - 187,Howellshire,2025-01-01,174,EV Batteries
sku - 719,West Calebmouth,2024-02-01,248,Safety equipment
sku - 123,South Kimberlymouth,2024-07-01,348,Interior components
sku - 113,West Dale,2023-10-01,491,Safety equipment
sku - 483,Mikaylaview,2024-06-01,429,Suspension and steering
sku - 758,Lake Julia,2023-06-01,429,Electrical systems
sku - 483,Lake Antoniobury,2022-11-01,122,Electrical systems
sku - 609,New Richard,2022-02-01,377,EV Batteries
sku - 421,Brittneyshire,2024-03-01,210,EV Batteries
sku - 670,South Nathan,2021-03-01,443,Electrical systems
sku - 443,Elizabethport,2023-12-01,241,EV Batteries
sku - 699,Dennisbury,2024-12-01,108,Suspension and steering
sku - 185,South Robertside,2024-10-01,233,Safety equipment
sku - 977,East Megan,2020-07-01,409,Powertrain Components
sku - 666,South Wesleyshire,2022-10-01,224,Safety equipment
sku - 860,North Nicholas,2021-12-01,123,Safety equipment
sku - 840,Edwardburgh,2020-05-01,412,Interior components
sku - 256,North Jeremyview,2023-12-01,157,Safety equipment
sku - 991,Shawshire,2021-01-01,466,Body and chassis
sku - 362,New Kaylaport,2022-07-01,201,Safety equipment
sku - 956,Morrischester,2023-11-01,380,Electrical systems
sku - 371,East Annettemouth,2023-10-01,293,Suspension and steering
sku - 329,Cherylside,2024-02-01,414,Interior components
sku - 364,Lake Madeline,2022-11-01,368,Suspension and steering
sku - 822,Frostchester,2024-12-01,243,Safety equipment
sku - 891,Tracybury,2020-03-01,356,Interior components
sku - 490,East Mirandaton,2023-04-01,190,Electrical systems
sku - 502,Marcuschester,2022-04-01,262,Powertrain Components
sku - 120,Port Ryan,2020-08-01,352,Interior components
sku - 446,Port Christopher,2024-09-01,191,Powertrain Components
sku - 942,Lake Valerieland,2022-04-01,479,Suspension and steering
sku - 155,Torresside,2023-11-01,264,Interior components
sku - 853,Michaelside,2024-09-01,481,Body and chassis
sku - 453,South Bradley,2023-05-01,351,Powertrain Components
sku - 788,Greenton,2024-06-01,178,Safety equipment
sku - 181,Rodriguezton,2021-06-01,284,Safety equipment
sku - 768,East Susanbury,2020-03-01,482,Powertrain Components
sku - 900,West Erikview,2023-02-01,237,Body and chassis
sku - 148,Osbornborough,2022-03-01,225,Powertrain Components
sku - 110,New Coryfurt,2020-05-01,440,Electrical systems
sku - 540,Williamsonton,2023-10-01,306,Safety equipment
sku - 449,Port Michaelchester,2020-10-01,222,Body and chassis
sku - 986,Kelleytown,2023-12-01,483,Safety equipment
sku - 704,Kimberlyview,2020-06-01,380,EV Batteries
sku - 424,North Glennbury,2022-12-01,380,Suspension and steering
sku - 969,Lake Christopher,2021-03-01,191,Safety equipment
sku - 643,Elizabethhaven,2021-08-01,260,EV Batteries
sku - 865,Lake Martin,2021-01-01,387,Suspension and steering
sku - 930,North Joshua,2025-01-01,414,Powertrain Components
sku - 671,West Kendra,2021-02-01,401,EV Batteries
sku - 357,East Alan,2021-05-01,331,Safety equipment
sku - 204,West Bianca,2021-06-01,126,EV Batteries
sku - 257,Carlsonbury,2022-04-01,467,EV Batteries
sku - 497,Stevenchester,2021-07-01,412,Powertrain Components
sku - 299,Cartermouth,2021-10-01,251,Safety equipment
sku - 530,West Ashley,2021-11-01,271,Powertrain Components
sku - 633,Teresaport,2022-01-01,274,Electrical systems
sku - 975,Christopherberg,2022-12-01,346,Body and chassis
sku - 408,West Tinaville,2022-11-01,269,Suspension and steering
sku - 924,South Williammouth,2020-01-01,489,Body and chassis
sku - 436,North Amanda,2020-08-01,192,Body and chassis
sku - 229,Brianshire,2020-01-01,373,EV Batteries
sku - 986,Port Heidishire,2022-11-01,363,Electrical systems
sku - 233,Port Robin,2021-03-01,212,EV Batteries
sku - 636,Michelletown,2023-07-01,122,EV Batteries
sku - 766,Port Nancyside,2024-11-01,205,Safety equipment
sku - 921,East Williambury,2023-03-01,163,Body and chassis
sku - 410,Cummingsburgh,2024-06-01,340,Electrical systems
sku - 563,West Brettberg,2024-06-01,488,Interior components
sku - 420,New Jessica,2022-05-01,140,EV Batteries
sku - 722,West Brandi,2020-03-01,356,Powertrain Components
sku - 596,East Shannon,2021-11-01,346,Suspension and steering
sku - 171,Gordonland,2020-05-01,251,Interior components
sku - 343,New Tara,2023-07-01,329,Electrical systems
sku - 592,Holmesside,2022-12-01,196,Electrical systems
sku - 586,Meghanhaven,2024-09-01,460,Body and chassis
sku - 270,Port Jessicamouth,2022-03-01,254,Interior components
sku - 894,Teresaton,2020-09-01,472,Electrical systems
sku - 543,New Catherine,2023-12-01,235,Suspension and steering
sku - 580,South Alexander,2020-07-01,475,Powertrain Components
sku - 446,Lindamouth,2020-11-01,221,Safety equipment
sku - 649,New Wayne,2022-12-01,344,Suspension and steering
sku - 625,Tranville,2023-04-01,448,Powertrain Components
sku - 997,New Jenniferchester,2023-03-01,179,Safety equipment
sku - 873,South Kevin,2020-06-01,125,Safety equipment
sku - 273,East Christinemouth,2021-11-01,149,Powertrain Components
sku - 326,Hernandezhaven,2023-02-01,174,Suspension and steering
sku - 241,Bondfurt,2021-08-01,155,Electrical systems
sku - 779,West Michael,2020-11-01,307,Powertrain Components
sku - 817,Kaylamouth,2020-06-01,368,Suspension and steering
sku - 118,North Nicholas,2024-06-01,364,Body and chassis
sku - 908,Port Beverlyfort,2022-10-01,290,Body and chassis
sku - 713,New Juan,2024-07-01,239,Safety equipment
sku - 820,Peterstad,2022-05-01,209,EV Batteries
sku - 846,West Daniel,2023-01-01,231,Powertrain Components
sku - 175,Lake Rebeccafort,2021-06-01,487,Powertrain Components
sku - 301,South Ashley,2020-04-01,279,Powertrain Components
sku - 931,Rodriguezland,2022-02-01,479,EV Batteries
sku - 471,Kaylaport,2023-05-01,348,Interior components
sku - 763,West Jamesburgh,2022-07-01,351,Interior components
sku - 660,Lauriestad,2020-02-01,330,Electrical systems
sku - 213,West Marktown,2020-01-01,154,Suspension and steering
sku - 674,New David,2023-08-01,259,Powertrain Components
sku - 983,West Melissamouth,2024-07-01,181,Electrical systems
sku - 579,Pattersonville,2022-08-01,336,Interior components
sku - 377,New Heatherview,2021-07-01,184,Suspension and steering
sku - 699,Butlerfort,2020-06-01,476,Safety equipment
sku - 469,Collinsmouth,2020-02-01,423,Safety equipment
sku - 132,Gonzalesbury,2023-08-01,114,Safety equipment
sku - 588,South Edwardland,2025-01-01,201,Powertrain Components
sku - 764,Brennanstad,2024-07-01,212,EV Batteries
sku - 962,Josehaven,2024-05-01,245,Body and chassis
sku - 686,Rachelfurt,2024-09-01,185,Electrical systems
sku - 644,Jenniferstad,2023-09-01,325,Powertrain Components
sku - 892,South Matthewhaven,2024-02-01,170,Body and chassis
sku - 362,Lake Jennifer,2023-07-01,463,Electrical systems
sku - 903,Sarahside,2021-03-01,149,Electrical systems
sku - 225,Franklinfurt,2024-07-01,456,Safety equipment
sku - 100,Rayside,2021-05-01,288,EV Batteries
sku - 630,Manuelport,2021-08-01,351,Suspension and steering
sku - 463,Port Michelleberg,2023-09-01,352,Electrical systems
sku - 908,Port Stephaniefurt,2023-02-01,148,Safety equipment
sku - 163,North Jeffreytown,2023-01-01,346,EV Batteries
sku - 311,South Elizabeth,2020-01-01,200,Body and chassis
sku - 340,Kellerport,2020-09-01,108,Safety equipment
sku - 811,Jaredmouth,2020-01-01,142,Electrical systems
sku - 114,Taylorstad,2021-07-01,294,Electrical systems
sku - 828,Port Richardshire,2022-07-01,224,Powertrain Components
sku - 492,East Luis,2022-12-01,168,Interior components
sku - 714,Millerbury,2023-07-01,392,Body and chassis
sku - 878,New Martin,2022-08-01,480,Powertrain Components
sku - 220,Lake Diana,2022-09-01,459,Body and chassis
sku - 471,North Thomas,2022-09-01,356,Safety equipment
sku - 926,Donnaton,2020-07-01,376,Powertrain Components
sku - 393,East Matthew,2022-11-01,429,Electrical systems
sku - 628,Lammouth,2020-07-01,345,Safety equipment
sku - 617,Taylorbury,2024-07-01,383,Suspension and steering
sku - 434,North Jeffrey,2021-03-01,326,EV Batteries
sku - 512,South Jefferyville,2025-01-01,247,Interior components
sku - 641,Hamptonfort,2020-12-01,495,Safety equipment
sku - 908,Campbellberg,2023-02-01,236,Body and chassis
sku - 955,Shannonchester,2021-07-01,319,Safety equipment
sku - 441,East Billyside,2022-08-01,304,Powertrain Components
sku - 851,Amymouth,2023-12-01,262,Interior components
sku - 751,Ayerschester,2024-09-01,353,Suspension and steering
sku - 682,Lake Brookemouth,2020-10-01,322,Electrical systems
sku - 616,East Jeremyhaven,2022-10-01,270,Suspension and steering
sku - 570,Lake Gregory,2024-02-01,149,Interior components
sku - 269,North Stephanieland,2024-01-01,406,Safety equipment
sku - 444,South Melissa,2023-08-01,308,Interior components
sku - 693,South Wendy,2023-06-01,298,Body and chassis
sku - 660,Katrinabury,2020-06-01,274,EV Batteries
sku - 358,Hunterfort,2023-01-01,390,Powertrain Components
sku - 738,New Micheal,2023-07-01,365,Suspension and steering
sku - 317,South Terryside,2023-12-01,391,Electrical systems
sku - 187,Barnettport,2021-09-01,339,EV Batteries
sku - 415,Griffinfort,2020-07-01,218,Body and chassis
sku - 919,West Troy,2021-03-01,205,Body and chassis
sku - 929,Port Jenny,2024-09-01,447,Suspension and steering
sku - 162,Richardburgh,2020-12-01,424,Safety equipment
sku - 560,Carrollland,2020-06-01,421,Electrical systems
sku - 729,Rodriguezmouth,2023-01-01,336,Body and chassis
sku - 112,North Jeffreyborough,2021-05-01,464,Safety equipment
sku - 434,New Timothy,2021-05-01,284,Electrical systems
sku - 250,Thorntonstad,2021-06-01,253,Electrical systems
sku - 148,West Rickside,2024-01-01,415,Body and chassis
sku - 130,Wyattview,2022-01-01,482,Safety equipment
sku - 308,Port Thomas,2024-07-01,318,Safety equipment
sku - 931,Lake Evanmouth,2020-12-01,405,Electrical systems
sku - 663,South Christinaton,2023-04-01,436,Electrical systems
sku - 940,Johnport,2023-03-01,425,Electrical systems
sku - 455,Johnburgh,2024-01-01,395,Safety equipment
sku - 178,North Brandon,2022-04-01,129,EV Batteries
sku - 675,North Amanda,2020-06-01,348,Safety equipment
sku - 898,Lake Samantha,2020-09-01,494,Body and chassis
sku - 403,Freemanville,2021-08-01,425,Body and chassis
sku - 424,Port Gailstad,2021-06-01,147,Powertrain Components
sku - 657,Matthewstad,2021-02-01,479,Electrical systems
sku - 334,Frankfort,2020-05-01,174,Electrical systems
sku - 919,North Debra,2023-10-01,126,EV Batteries
sku - 390,New Jessicastad,2025-01-01,192,Suspension and steering
sku - 414,Jamesstad,2024-11-01,364,Interior components
sku - 563,East Scottburgh,2021-06-01,279,Interior components
sku - 597,West Kristabury,2020-05-01,200,Suspension and steering
sku - 675,New Randy,2022-02-01,419,Suspension and steering
sku - 534,New Ronaldtown,2021-06-01,217,Powertrain Components
sku - 525,Port Josephville,2024-05-01,212,Interior components
sku - 886,Martinstad,2021-05-01,148,Powertrain Components
sku - 602,Lake Nicoleberg,2022-11-01,211,Interior components
sku - 303,Nicholastown,2022-07-01,111,Suspension and steering
sku - 124,Port Suzanne,2021-08-01,290,EV Batteries
sku - 471,Haleyburgh,2024-12-01,398,Body and chassis
sku - 349,East Matthewside,2024-03-01,179,Safety equipment
sku - 347,Galvanport,2020-12-01,124,Body and chassis
sku - 114,Whitestad,2020-11-01,341,EV Batteries
